waveform	[0]
t0	01-01-1904  00:00:00.000000
delta t	2.500000E-5

time	Y[0]
01-01-1904  00:00:00.028900	6.146035E-1
01-01-1904  00:00:00.028925	6.107787E-1
01-01-1904  00:00:00.028950	6.209782E-1
01-01-1904  00:00:00.028975	5.993042E-1
01-01-1904  00:00:00.029000	6.158784E-1
01-01-1904  00:00:00.029025	6.044040E-1
01-01-1904  00:00:00.029050	6.171534E-1
01-01-1904  00:00:00.029075	6.095037E-1
01-01-1904  00:00:00.029100	6.107787E-1
01-01-1904  00:00:00.029125	6.056789E-1
01-01-1904  00:00:00.029150	6.158784E-1
01-01-1904  00:00:00.029175	6.005792E-1
01-01-1904  00:00:00.029200	6.197033E-1
01-01-1904  00:00:00.029225	6.069539E-1
01-01-1904  00:00:00.029250	6.158784E-1
01-01-1904  00:00:00.029275	6.031290E-1
01-01-1904  00:00:00.029300	6.107787E-1
01-01-1904  00:00:00.029325	6.107787E-1
01-01-1904  00:00:00.029350	6.133286E-1
01-01-1904  00:00:00.029375	6.146035E-1
01-01-1904  00:00:00.029400	6.031290E-1
01-01-1904  00:00:00.029425	6.095037E-1
01-01-1904  00:00:00.029450	6.056789E-1
01-01-1904  00:00:00.029475	6.158784E-1
01-01-1904  00:00:00.029500	6.095037E-1
01-01-1904  00:00:00.029525	6.120536E-1
01-01-1904  00:00:00.029550	6.056789E-1
01-01-1904  00:00:00.029575	6.107787E-1
01-01-1904  00:00:00.029600	6.056789E-1
01-01-1904  00:00:00.029625	6.133286E-1
01-01-1904  00:00:00.029650	6.107787E-1
01-01-1904  00:00:00.029675	6.120536E-1
01-01-1904  00:00:00.029700	6.031290E-1
01-01-1904  00:00:00.029725	6.107787E-1
01-01-1904  00:00:00.029750	6.069539E-1
01-01-1904  00:00:00.029775	6.158784E-1
01-01-1904  00:00:00.029800	6.095037E-1
01-01-1904  00:00:00.029825	6.133286E-1
01-01-1904  00:00:00.029850	5.980293E-1
01-01-1904  00:00:00.029875	6.146035E-1
01-01-1904  00:00:00.029900	6.044040E-1
01-01-1904  00:00:00.029925	6.171534E-1
01-01-1904  00:00:00.029950	6.056789E-1
01-01-1904  00:00:00.029975	6.082288E-1
01-01-1904  00:00:00.030000	6.044040E-1
01-01-1904  00:00:00.030025	6.171534E-1
01-01-1904  00:00:00.030050	5.993042E-1
01-01-1904  00:00:00.030075	6.158784E-1
01-01-1904  00:00:00.030100	6.044040E-1
01-01-1904  00:00:00.030125	6.082288E-1
01-01-1904  00:00:00.030150	6.044040E-1
01-01-1904  00:00:00.030175	6.082288E-1
01-01-1904  00:00:00.030200	6.133286E-1
01-01-1904  00:00:00.030225	6.069539E-1
01-01-1904  00:00:00.030250	6.031290E-1
01-01-1904  00:00:00.030275	6.069539E-1
01-01-1904  00:00:00.030300	6.056789E-1
01-01-1904  00:00:00.030325	6.107787E-1
01-01-1904  00:00:00.030350	6.146035E-1
01-01-1904  00:00:00.030375	6.082288E-1
01-01-1904  00:00:00.030400	6.120536E-1
01-01-1904  00:00:00.030425	6.107787E-1
01-01-1904  00:00:00.030450	6.005792E-1
01-01-1904  00:00:00.030475	6.184283E-1
01-01-1904  00:00:00.030500	6.069539E-1
01-01-1904  00:00:00.030525	6.133286E-1
01-01-1904  00:00:00.030550	6.069539E-1
01-01-1904  00:00:00.030575	6.107787E-1
01-01-1904  00:00:00.030600	6.082288E-1
01-01-1904  00:00:00.030625	6.146035E-1
01-01-1904  00:00:00.030650	6.056789E-1
01-01-1904  00:00:00.030675	6.146035E-1
01-01-1904  00:00:00.030700	6.056789E-1
01-01-1904  00:00:00.030725	6.133286E-1
01-01-1904  00:00:00.030750	6.056789E-1
01-01-1904  00:00:00.030775	6.158784E-1
01-01-1904  00:00:00.030800	6.107787E-1
01-01-1904  00:00:00.030825	6.209782E-1
01-01-1904  00:00:00.030850	5.954794E-1
01-01-1904  00:00:00.030875	6.146035E-1
01-01-1904  00:00:00.030900	6.031290E-1
01-01-1904  00:00:00.030925	6.158784E-1
01-01-1904  00:00:00.030950	6.056789E-1
01-01-1904  00:00:00.030975	6.107787E-1
01-01-1904  00:00:00.031000	6.056789E-1
01-01-1904  00:00:00.031025	6.107787E-1
01-01-1904  00:00:00.031050	6.056789E-1
01-01-1904  00:00:00.031075	6.171534E-1
01-01-1904  00:00:00.031100	6.056789E-1
01-01-1904  00:00:00.031125	6.133286E-1
01-01-1904  00:00:00.031150	6.031290E-1
01-01-1904  00:00:00.031175	6.120536E-1
01-01-1904  00:00:00.031200	6.107787E-1
01-01-1904  00:00:00.031225	6.222531E-1
01-01-1904  00:00:00.031250	5.993042E-1
01-01-1904  00:00:00.031275	6.133286E-1
01-01-1904  00:00:00.031300	6.031290E-1
01-01-1904  00:00:00.031325	6.133286E-1
01-01-1904  00:00:00.031350	6.082288E-1
01-01-1904  00:00:00.031375	6.146035E-1
01-01-1904  00:00:00.031400	6.095037E-1
01-01-1904  00:00:00.031425	6.095037E-1
01-01-1904  00:00:00.031450	6.005792E-1
01-01-1904  00:00:00.031475	6.133286E-1
01-01-1904  00:00:00.031500	6.095037E-1
01-01-1904  00:00:00.031525	6.095037E-1
01-01-1904  00:00:00.031550	6.056789E-1
01-01-1904  00:00:00.031575	6.056789E-1
01-01-1904  00:00:00.031600	6.133286E-1
01-01-1904  00:00:00.031625	6.031290E-1
01-01-1904  00:00:00.031650	6.107787E-1
01-01-1904  00:00:00.031675	6.069539E-1
01-01-1904  00:00:00.031700	6.095037E-1
01-01-1904  00:00:00.031725	6.044040E-1
01-01-1904  00:00:00.031750	6.120536E-1
01-01-1904  00:00:00.031775	6.095037E-1
01-01-1904  00:00:00.031800	6.197033E-1
01-01-1904  00:00:00.031825	5.993042E-1
01-01-1904  00:00:00.031850	6.133286E-1
01-01-1904  00:00:00.031875	6.005792E-1
01-01-1904  00:00:00.031900	6.133286E-1
01-01-1904  00:00:00.031925	6.069539E-1
01-01-1904  00:00:00.031950	6.107787E-1
01-01-1904  00:00:00.031975	6.082288E-1
01-01-1904  00:00:00.032000	6.107787E-1
01-01-1904  00:00:00.032025	5.980293E-1
01-01-1904  00:00:00.032050	6.133286E-1
01-01-1904  00:00:00.032075	6.095037E-1
01-01-1904  00:00:00.032100	6.107787E-1
01-01-1904  00:00:00.032125	6.095037E-1
01-01-1904  00:00:00.032150	6.082288E-1
01-01-1904  00:00:00.032175	6.107787E-1
01-01-1904  00:00:00.032200	6.107787E-1
01-01-1904  00:00:00.032225	6.133286E-1
01-01-1904  00:00:00.032250	6.056789E-1
01-01-1904  00:00:00.032275	6.107787E-1
01-01-1904  00:00:00.032300	6.056789E-1
01-01-1904  00:00:00.032325	6.095037E-1
01-01-1904  00:00:00.032350	6.133286E-1
01-01-1904  00:00:00.032375	6.107787E-1
01-01-1904  00:00:00.032400	6.158784E-1
01-01-1904  00:00:00.032425	5.980293E-1
01-01-1904  00:00:00.032450	6.146035E-1
01-01-1904  00:00:00.032475	6.056789E-1
01-01-1904  00:00:00.032500	6.158784E-1
01-01-1904  00:00:00.032525	6.082288E-1
01-01-1904  00:00:00.032550	6.107787E-1
01-01-1904  00:00:00.032575	6.044040E-1
01-01-1904  00:00:00.032600	6.171534E-1
01-01-1904  00:00:00.032625	5.993042E-1
01-01-1904  00:00:00.032650	6.184283E-1
01-01-1904  00:00:00.032675	6.031290E-1
01-01-1904  00:00:00.032700	6.095037E-1
01-01-1904  00:00:00.032725	6.133286E-1
01-01-1904  00:00:00.032750	6.133286E-1
01-01-1904  00:00:00.032775	6.120536E-1
01-01-1904  00:00:00.032800	6.107787E-1
01-01-1904  00:00:00.032825	6.107787E-1
01-01-1904  00:00:00.032850	6.056789E-1
01-01-1904  00:00:00.032875	6.069539E-1
01-01-1904  00:00:00.032900	6.095037E-1
01-01-1904  00:00:00.032925	6.120536E-1
01-01-1904  00:00:00.032950	6.095037E-1
01-01-1904  00:00:00.032975	6.082288E-1
01-01-1904  00:00:00.033000	6.056789E-1
01-01-1904  00:00:00.033025	6.056789E-1
01-01-1904  00:00:00.033050	6.107787E-1
01-01-1904  00:00:00.033075	6.107787E-1
01-01-1904  00:00:00.033100	6.056789E-1
01-01-1904  00:00:00.033125	6.069539E-1
01-01-1904  00:00:00.033150	6.044040E-1
01-01-1904  00:00:00.033175	6.056789E-1
01-01-1904  00:00:00.033200	6.082288E-1
01-01-1904  00:00:00.033225	6.082288E-1
01-01-1904  00:00:00.033250	6.069539E-1
01-01-1904  00:00:00.033275	6.056789E-1
01-01-1904  00:00:00.033300	6.056789E-1
01-01-1904  00:00:00.033325	6.056789E-1
01-01-1904  00:00:00.033350	6.082288E-1
01-01-1904  00:00:00.033375	6.069539E-1
01-01-1904  00:00:00.033400	6.056789E-1
01-01-1904  00:00:00.033425	6.056789E-1
01-01-1904  00:00:00.033450	6.005792E-1
01-01-1904  00:00:00.033475	6.044040E-1
01-01-1904  00:00:00.033500	6.069539E-1
01-01-1904  00:00:00.033525	6.069539E-1
01-01-1904  00:00:00.033550	6.044040E-1
01-01-1904  00:00:00.033575	6.005792E-1
01-01-1904  00:00:00.033600	6.044040E-1
01-01-1904  00:00:00.033625	6.031290E-1
01-01-1904  00:00:00.033650	6.056789E-1
01-01-1904  00:00:00.033675	6.056789E-1
01-01-1904  00:00:00.033700	6.031290E-1
01-01-1904  00:00:00.033725	5.993042E-1
01-01-1904  00:00:00.033750	6.018541E-1
01-01-1904  00:00:00.033775	6.005792E-1
01-01-1904  00:00:00.033800	6.056789E-1
01-01-1904  00:00:00.033825	6.056789E-1
01-01-1904  00:00:00.033850	6.005792E-1
01-01-1904  00:00:00.033875	5.993042E-1
01-01-1904  00:00:00.033900	6.018541E-1
01-01-1904  00:00:00.033925	6.005792E-1
01-01-1904  00:00:00.033950	6.031290E-1
01-01-1904  00:00:00.033975	6.031290E-1
01-01-1904  00:00:00.034000	6.005792E-1
01-01-1904  00:00:00.034025	5.980293E-1
01-01-1904  00:00:00.034050	6.005792E-1
01-01-1904  00:00:00.034075	6.005792E-1
01-01-1904  00:00:00.034100	6.044040E-1
01-01-1904  00:00:00.034125	6.031290E-1
01-01-1904  00:00:00.034150	5.993042E-1
01-01-1904  00:00:00.034175	5.954794E-1
01-01-1904  00:00:00.034200	5.993042E-1
01-01-1904  00:00:00.034225	5.993042E-1
01-01-1904  00:00:00.034250	6.031290E-1
01-01-1904  00:00:00.034275	6.031290E-1
01-01-1904  00:00:00.034300	5.993042E-1
01-01-1904  00:00:00.034325	5.954794E-1
01-01-1904  00:00:00.034350	5.954794E-1
01-01-1904  00:00:00.034375	5.993042E-1
01-01-1904  00:00:00.034400	6.018541E-1
01-01-1904  00:00:00.034425	6.005792E-1
01-01-1904  00:00:00.034450	5.954794E-1
01-01-1904  00:00:00.034475	5.954794E-1
01-01-1904  00:00:00.034500	5.993042E-1
01-01-1904  00:00:00.034525	5.967543E-1
01-01-1904  00:00:00.034550	5.993042E-1
01-01-1904  00:00:00.034575	5.993042E-1
01-01-1904  00:00:00.034600	5.967543E-1
01-01-1904  00:00:00.034625	5.929295E-1
01-01-1904  00:00:00.034650	5.967543E-1
01-01-1904  00:00:00.034675	5.954794E-1
01-01-1904  00:00:00.034700	5.993042E-1
01-01-1904  00:00:00.034725	5.993042E-1
01-01-1904  00:00:00.034750	5.967543E-1
01-01-1904  00:00:00.034775	5.929295E-1
01-01-1904  00:00:00.034800	5.942044E-1
01-01-1904  00:00:00.034825	5.993042E-1
01-01-1904  00:00:00.034850	5.993042E-1
01-01-1904  00:00:00.034875	5.954794E-1
01-01-1904  00:00:00.034900	5.954794E-1
01-01-1904  00:00:00.034925	5.929295E-1
01-01-1904  00:00:00.034950	5.916546E-1
01-01-1904  00:00:00.034975	5.993042E-1
01-01-1904  00:00:00.035000	5.980293E-1
01-01-1904  00:00:00.035025	5.942044E-1
01-01-1904  00:00:00.035050	5.942044E-1
01-01-1904  00:00:00.035075	5.916546E-1
01-01-1904  00:00:00.035100	5.903796E-1
01-01-1904  00:00:00.035125	5.942044E-1
01-01-1904  00:00:00.035150	5.954794E-1
01-01-1904  00:00:00.035175	5.942044E-1
01-01-1904  00:00:00.035200	5.942044E-1
01-01-1904  00:00:00.035225	5.903796E-1
01-01-1904  00:00:00.035250	5.916546E-1
01-01-1904  00:00:00.035275	5.929295E-1
01-01-1904  00:00:00.035300	5.942044E-1
01-01-1904  00:00:00.035325	5.929295E-1
01-01-1904  00:00:00.035350	5.942044E-1
01-01-1904  00:00:00.035375	5.903796E-1
01-01-1904  00:00:00.035400	5.903796E-1
01-01-1904  00:00:00.035425	5.942044E-1
01-01-1904  00:00:00.035450	5.929295E-1
01-01-1904  00:00:00.035475	5.929295E-1
01-01-1904  00:00:00.035500	5.942044E-1
01-01-1904  00:00:00.035525	5.903796E-1
01-01-1904  00:00:00.035550	5.903796E-1
01-01-1904  00:00:00.035575	5.929295E-1
01-01-1904  00:00:00.035600	5.929295E-1
01-01-1904  00:00:00.035625	5.942044E-1
01-01-1904  00:00:00.035650	5.929295E-1
01-01-1904  00:00:00.035675	5.891047E-1
01-01-1904  00:00:00.035700	5.891047E-1
01-01-1904  00:00:00.035725	5.929295E-1
01-01-1904  00:00:00.035750	5.916546E-1
01-01-1904  00:00:00.035775	5.942044E-1
01-01-1904  00:00:00.035800	5.916546E-1
01-01-1904  00:00:00.035825	5.891047E-1
01-01-1904  00:00:00.035850	5.891047E-1
01-01-1904  00:00:00.035875	5.903796E-1
01-01-1904  00:00:00.035900	5.903796E-1
01-01-1904  00:00:00.035925	5.929295E-1
01-01-1904  00:00:00.035950	5.903796E-1
01-01-1904  00:00:00.035975	5.878297E-1
01-01-1904  00:00:00.036000	5.878297E-1
01-01-1904  00:00:00.036025	5.916546E-1
01-01-1904  00:00:00.036050	5.903796E-1
01-01-1904  00:00:00.036075	5.942044E-1
01-01-1904  00:00:00.036100	5.916546E-1
01-01-1904  00:00:00.036125	5.903796E-1
01-01-1904  00:00:00.036150	5.903796E-1
01-01-1904  00:00:00.036175	5.903796E-1
01-01-1904  00:00:00.036200	5.929295E-1
01-01-1904  00:00:00.036225	5.929295E-1
01-01-1904  00:00:00.036250	5.903796E-1
01-01-1904  00:00:00.036275	5.903796E-1
01-01-1904  00:00:00.036300	5.865548E-1
01-01-1904  00:00:00.036325	5.903796E-1
01-01-1904  00:00:00.036350	5.929295E-1
01-01-1904  00:00:00.036375	5.929295E-1
01-01-1904  00:00:00.036400	5.891047E-1
01-01-1904  00:00:00.036425	5.903796E-1
01-01-1904  00:00:00.036450	5.852799E-1
01-01-1904  00:00:00.036475	5.903796E-1
01-01-1904  00:00:00.036500	5.891047E-1
01-01-1904  00:00:00.036525	5.916546E-1
01-01-1904  00:00:00.036550	5.891047E-1
01-01-1904  00:00:00.036575	5.891047E-1
01-01-1904  00:00:00.036600	5.852799E-1
01-01-1904  00:00:00.036625	5.865548E-1
01-01-1904  00:00:00.036650	5.916546E-1
01-01-1904  00:00:00.036675	5.903796E-1
01-01-1904  00:00:00.036700	5.878297E-1
01-01-1904  00:00:00.036725	5.891047E-1
01-01-1904  00:00:00.036750	5.852799E-1
01-01-1904  00:00:00.036775	5.852799E-1
01-01-1904  00:00:00.036800	5.903796E-1
01-01-1904  00:00:00.036825	5.903796E-1
01-01-1904  00:00:00.036850	5.878297E-1
01-01-1904  00:00:00.036875	5.878297E-1
01-01-1904  00:00:00.036900	5.852799E-1
01-01-1904  00:00:00.036925	5.852799E-1
01-01-1904  00:00:00.036950	5.878297E-1
01-01-1904  00:00:00.036975	5.916546E-1
01-01-1904  00:00:00.037000	5.878297E-1
01-01-1904  00:00:00.037025	5.865548E-1
01-01-1904  00:00:00.037050	5.852799E-1
01-01-1904  00:00:00.037075	5.840049E-1
01-01-1904  00:00:00.037100	5.865548E-1
01-01-1904  00:00:00.037125	5.878297E-1
01-01-1904  00:00:00.037150	5.891047E-1
01-01-1904  00:00:00.037175	5.865548E-1
01-01-1904  00:00:00.037200	5.840049E-1
01-01-1904  00:00:00.037225	5.840049E-1
01-01-1904  00:00:00.037250	5.852799E-1
01-01-1904  00:00:00.037275	5.865548E-1
01-01-1904  00:00:00.037300	5.865548E-1
01-01-1904  00:00:00.037325	5.865548E-1
01-01-1904  00:00:00.037350	5.840049E-1
01-01-1904  00:00:00.037375	5.840049E-1
01-01-1904  00:00:00.037400	5.852799E-1
01-01-1904  00:00:00.037425	5.865548E-1
01-01-1904  00:00:00.037450	5.865548E-1
01-01-1904  00:00:00.037475	5.852799E-1
01-01-1904  00:00:00.037500	5.865548E-1
01-01-1904  00:00:00.037525	5.827300E-1
01-01-1904  00:00:00.037550	5.827300E-1
01-01-1904  00:00:00.037575	5.891047E-1
01-01-1904  00:00:00.037600	5.878297E-1
01-01-1904  00:00:00.037625	5.878297E-1
01-01-1904  00:00:00.037650	5.827300E-1
01-01-1904  00:00:00.037675	5.827300E-1
01-01-1904  00:00:00.037700	5.852799E-1
01-01-1904  00:00:00.037725	5.852799E-1
01-01-1904  00:00:00.037750	5.891047E-1
01-01-1904  00:00:00.037775	5.865548E-1
01-01-1904  00:00:00.037800	5.852799E-1
01-01-1904  00:00:00.037825	5.852799E-1
01-01-1904  00:00:00.037850	5.852799E-1
01-01-1904  00:00:00.037875	5.852799E-1
01-01-1904  00:00:00.037900	5.865548E-1
01-01-1904  00:00:00.037925	5.878297E-1
01-01-1904  00:00:00.037950	5.852799E-1
01-01-1904  00:00:00.037975	5.840049E-1
01-01-1904  00:00:00.038000	5.814550E-1
01-01-1904  00:00:00.038025	5.852799E-1
01-01-1904  00:00:00.038050	5.878297E-1
01-01-1904  00:00:00.038075	5.865548E-1
01-01-1904  00:00:00.038100	5.840049E-1
01-01-1904  00:00:00.038125	5.840049E-1
01-01-1904  00:00:00.038150	5.801801E-1
01-01-1904  00:00:00.038175	5.814550E-1
01-01-1904  00:00:00.038200	5.865548E-1
01-01-1904  00:00:00.038225	5.865548E-1
01-01-1904  00:00:00.038250	5.827300E-1
01-01-1904  00:00:00.038275	5.840049E-1
01-01-1904  00:00:00.038300	5.801801E-1
01-01-1904  00:00:00.038325	5.801801E-1
01-01-1904  00:00:00.038350	5.865548E-1
01-01-1904  00:00:00.038375	5.865548E-1
01-01-1904  00:00:00.038400	5.840049E-1
01-01-1904  00:00:00.038425	5.840049E-1
01-01-1904  00:00:00.038450	5.801801E-1
01-01-1904  00:00:00.038475	5.801801E-1
01-01-1904  00:00:00.038500	5.840049E-1
01-01-1904  00:00:00.038525	5.840049E-1
01-01-1904  00:00:00.038550	5.827300E-1
01-01-1904  00:00:00.038575	5.840049E-1
01-01-1904  00:00:00.038600	5.814550E-1
01-01-1904  00:00:00.038625	5.801801E-1
01-01-1904  00:00:00.038650	5.840049E-1
01-01-1904  00:00:00.038675	5.840049E-1
01-01-1904  00:00:00.038700	5.852799E-1
01-01-1904  00:00:00.038725	5.852799E-1
01-01-1904  00:00:00.038750	5.801801E-1
01-01-1904  00:00:00.038775	5.814550E-1
01-01-1904  00:00:00.038800	5.827300E-1
01-01-1904  00:00:00.038825	5.827300E-1
01-01-1904  00:00:00.038850	5.852799E-1
01-01-1904  00:00:00.038875	5.852799E-1
01-01-1904  00:00:00.038900	5.827300E-1
01-01-1904  00:00:00.038925	5.827300E-1
01-01-1904  00:00:00.038950	5.789052E-1
01-01-1904  00:00:00.038975	5.814550E-1
01-01-1904  00:00:00.039000	5.852799E-1
01-01-1904  00:00:00.039025	5.865548E-1
01-01-1904  00:00:00.039050	5.827300E-1
01-01-1904  00:00:00.039075	5.827300E-1
01-01-1904  00:00:00.039100	5.789052E-1
01-01-1904  00:00:00.039125	5.827300E-1
01-01-1904  00:00:00.039150	5.852799E-1
01-01-1904  00:00:00.039175	5.852799E-1
01-01-1904  00:00:00.039200	5.827300E-1
01-01-1904  00:00:00.039225	5.827300E-1
01-01-1904  00:00:00.039250	5.814550E-1
01-01-1904  00:00:00.039275	5.776302E-1
01-01-1904  00:00:00.039300	5.827300E-1
01-01-1904  00:00:00.039325	5.840049E-1
01-01-1904  00:00:00.039350	5.827300E-1
01-01-1904  00:00:00.039375	5.827300E-1
01-01-1904  00:00:00.039400	5.789052E-1
01-01-1904  00:00:00.039425	5.789052E-1
01-01-1904  00:00:00.039450	5.801801E-1
01-01-1904  00:00:00.039475	5.814550E-1
01-01-1904  00:00:00.039500	5.852799E-1
01-01-1904  00:00:00.039525	5.814550E-1
01-01-1904  00:00:00.039550	5.789052E-1
01-01-1904  00:00:00.039575	5.776302E-1
01-01-1904  00:00:00.039600	5.814550E-1
01-01-1904  00:00:00.039625	5.801801E-1
01-01-1904  00:00:00.039650	5.814550E-1
01-01-1904  00:00:00.039675	5.840049E-1
01-01-1904  00:00:00.039700	5.814550E-1
01-01-1904  00:00:00.039725	5.776302E-1
01-01-1904  00:00:00.039750	5.814550E-1
01-01-1904  00:00:00.039775	5.801801E-1
01-01-1904  00:00:00.039800	5.840049E-1
01-01-1904  00:00:00.039825	5.827300E-1
01-01-1904  00:00:00.039850	5.789052E-1
01-01-1904  00:00:00.039875	5.801801E-1
01-01-1904  00:00:00.039900	5.776302E-1
01-01-1904  00:00:00.039925	5.814550E-1
01-01-1904  00:00:00.039950	5.852799E-1
01-01-1904  00:00:00.039975	5.827300E-1
01-01-1904  00:00:00.040000	5.801801E-1
01-01-1904  00:00:00.040025	5.801801E-1
01-01-1904  00:00:00.040050	5.776302E-1
01-01-1904  00:00:00.040075	5.776302E-1
01-01-1904  00:00:00.040100	5.801801E-1
01-01-1904  00:00:00.040125	5.827300E-1
01-01-1904  00:00:00.040150	5.789052E-1
01-01-1904  00:00:00.040175	5.789052E-1
01-01-1904  00:00:00.040200	5.776302E-1
01-01-1904  00:00:00.040225	5.763553E-1
01-01-1904  00:00:00.040250	5.801801E-1
01-01-1904  00:00:00.040275	5.801801E-1
01-01-1904  00:00:00.040300	5.814550E-1
01-01-1904  00:00:00.040325	5.827300E-1
01-01-1904  00:00:00.040350	5.776302E-1
01-01-1904  00:00:00.040375	5.750803E-1
01-01-1904  00:00:00.040400	5.801801E-1
01-01-1904  00:00:00.040425	5.801801E-1
01-01-1904  00:00:00.040450	5.827300E-1
01-01-1904  00:00:00.040475	5.827300E-1
01-01-1904  00:00:00.040500	5.801801E-1
01-01-1904  00:00:00.040525	5.763553E-1
01-01-1904  00:00:00.040550	5.763553E-1
01-01-1904  00:00:00.040575	5.801801E-1
01-01-1904  00:00:00.040600	5.801801E-1
01-01-1904  00:00:00.040625	5.827300E-1
01-01-1904  00:00:00.040650	5.789052E-1
01-01-1904  00:00:00.040675	5.763553E-1
01-01-1904  00:00:00.040700	5.750803E-1
01-01-1904  00:00:00.040725	5.801801E-1
01-01-1904  00:00:00.040750	5.789052E-1
01-01-1904  00:00:00.040775	5.827300E-1
01-01-1904  00:00:00.040800	5.814550E-1
01-01-1904  00:00:00.040825	5.789052E-1
01-01-1904  00:00:00.040850	5.801801E-1
01-01-1904  00:00:00.040875	5.789052E-1
01-01-1904  00:00:00.040900	5.789052E-1
01-01-1904  00:00:00.040925	5.814550E-1
01-01-1904  00:00:00.040950	5.814550E-1
01-01-1904  00:00:00.040975	5.789052E-1
01-01-1904  00:00:00.041000	5.789052E-1
01-01-1904  00:00:00.041025	5.750803E-1
01-01-1904  00:00:00.041050	5.763553E-1
01-01-1904  00:00:00.041075	5.789052E-1
01-01-1904  00:00:00.041100	5.814550E-1
01-01-1904  00:00:00.041125	5.776302E-1
01-01-1904  00:00:00.041150	5.789052E-1
01-01-1904  00:00:00.041175	5.750803E-1
01-01-1904  00:00:00.041200	5.750803E-1
01-01-1904  00:00:00.041225	5.789052E-1
01-01-1904  00:00:00.041250	5.789052E-1
01-01-1904  00:00:00.041275	5.814550E-1
01-01-1904  00:00:00.041300	5.789052E-1
01-01-1904  00:00:00.041325	5.789052E-1
01-01-1904  00:00:00.041350	5.750803E-1
01-01-1904  00:00:00.041375	5.750803E-1
01-01-1904  00:00:00.041400	5.789052E-1
01-01-1904  00:00:00.041425	5.789052E-1
01-01-1904  00:00:00.041450	5.789052E-1
01-01-1904  00:00:00.041475	5.776302E-1
01-01-1904  00:00:00.041500	5.750803E-1
01-01-1904  00:00:00.041525	5.750803E-1
01-01-1904  00:00:00.041550	5.776302E-1
01-01-1904  00:00:00.041575	5.789052E-1
01-01-1904  00:00:00.041600	5.814550E-1
01-01-1904  00:00:00.041625	5.801801E-1
01-01-1904  00:00:00.041650	5.776302E-1
01-01-1904  00:00:00.041675	5.750803E-1
01-01-1904  00:00:00.041700	5.776302E-1
01-01-1904  00:00:00.041725	5.776302E-1
01-01-1904  00:00:00.041750	5.814550E-1
01-01-1904  00:00:00.041775	5.801801E-1
01-01-1904  00:00:00.041800	5.776302E-1
01-01-1904  00:00:00.041825	5.789052E-1
01-01-1904  00:00:00.041850	5.750803E-1
01-01-1904  00:00:00.041875	5.750803E-1
01-01-1904  00:00:00.041900	5.763553E-1
01-01-1904  00:00:00.041925	5.814550E-1
01-01-1904  00:00:00.041950	5.776302E-1
01-01-1904  00:00:00.041975	5.789052E-1
01-01-1904  00:00:00.042000	5.750803E-1
01-01-1904  00:00:00.042025	5.738054E-1
01-01-1904  00:00:00.042050	5.776302E-1
01-01-1904  00:00:00.042075	5.763553E-1
01-01-1904  00:00:00.042100	5.801801E-1
01-01-1904  00:00:00.042125	5.776302E-1
01-01-1904  00:00:00.042150	5.750803E-1
01-01-1904  00:00:00.042175	5.750803E-1
01-01-1904  00:00:00.042200	5.776302E-1
01-01-1904  00:00:00.042225	5.776302E-1
01-01-1904  00:00:00.042250	5.801801E-1
01-01-1904  00:00:00.042275	5.801801E-1
01-01-1904  00:00:00.042300	5.763553E-1
01-01-1904  00:00:00.042325	5.763553E-1
01-01-1904  00:00:00.042350	5.776302E-1
01-01-1904  00:00:00.042375	5.763553E-1
01-01-1904  00:00:00.042400	5.801801E-1
01-01-1904  00:00:00.042425	5.801801E-1
01-01-1904  00:00:00.042450	5.776302E-1
01-01-1904  00:00:00.042475	5.763553E-1
01-01-1904  00:00:00.042500	5.738054E-1
01-01-1904  00:00:00.042525	5.738054E-1
01-01-1904  00:00:00.042550	5.776302E-1
01-01-1904  00:00:00.042575	5.750803E-1
01-01-1904  00:00:00.042600	5.801801E-1
01-01-1904  00:00:00.042625	5.789052E-1
01-01-1904  00:00:00.042650	5.738054E-1
01-01-1904  00:00:00.042675	5.725305E-1
01-01-1904  00:00:00.042700	5.763553E-1
01-01-1904  00:00:00.042725	5.763553E-1
01-01-1904  00:00:00.042750	5.801801E-1
01-01-1904  00:00:00.042775	5.801801E-1
01-01-1904  00:00:00.042800	5.763553E-1
01-01-1904  00:00:00.042825	5.776302E-1
01-01-1904  00:00:00.042850	5.750803E-1
01-01-1904  00:00:00.042875	5.763553E-1
01-01-1904  00:00:00.042900	5.789052E-1
01-01-1904  00:00:00.042925	5.801801E-1
01-01-1904  00:00:00.042950	5.763553E-1
01-01-1904  00:00:00.042975	5.763553E-1
01-01-1904  00:00:00.043000	5.738054E-1
01-01-1904  00:00:00.043025	5.750803E-1
01-01-1904  00:00:00.043050	5.763553E-1
01-01-1904  00:00:00.043075	5.801801E-1
01-01-1904  00:00:00.043100	5.789052E-1
01-01-1904  00:00:00.043125	5.763553E-1
01-01-1904  00:00:00.043150	5.738054E-1
01-01-1904  00:00:00.043175	5.738054E-1
01-01-1904  00:00:00.043200	5.763553E-1
01-01-1904  00:00:00.043225	5.763553E-1
01-01-1904  00:00:00.043250	5.789052E-1
01-01-1904  00:00:00.043275	5.789052E-1
01-01-1904  00:00:00.043300	5.763553E-1
01-01-1904  00:00:00.043325	5.738054E-1
01-01-1904  00:00:00.043350	5.750803E-1
01-01-1904  00:00:00.043375	5.763553E-1
01-01-1904  00:00:00.043400	5.789052E-1
